date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2023-06-15,NSE,27871.07,2397.26,2107.44,28160.89,1625,,
2023-06-16,NSE,28160.23,2409.39,2648.73,27920.89,1624,,
2023-06-19,BSE,861.86,,50.99,854.14,1308,858.15,43.28
2023-06-19,NSE,27888.05,2512.53,2043.97,28356.61,1625,,
2023-06-20,NSE,24221.43,2068.67,1804.63,24485.48,1618,,
2023-06-21,BSE,861.98,,36.97,874.31,1316,877.93,49.76
2023-06-21,NSE,28676.58,2593.79,2221.55,29048.82,1622,,
2023-06-22,NSE,24573.0,2033.3,1549.5,25056.8,1617,,
2023-06-23,NSE,29620.78,1977.34,1617.44,29980.68,1623,,
2023-06-26,NSE,29980.53,1425.82,1486.96,29919.39,1623,,
2023-06-27,BSE,874.03,,27.75,877.39,1318,881.38,31.04
2023-06-27,NSE,29919.11,1736.0,1765.33,29889.77,1623,,
2023-06-28,BSE,876.14,,38.11,872.14,1313,876.44,34.85
2023-06-28,NSE,29889.73,1834.55,2173.77,29550.51,1623,,
2023-06-30,NSE,29550.48,2262.58,2816.59,28996.46,1624,,
2023-07-03,BSE,859.97,,51.84,851.31,1312,854.74,43.37
2023-07-03,NSE,28996.23,2648.82,2738.8,28906.25,1627,,
2023-07-04,NSE,28906.11,2604.78,2530.34,28980.55,1629,,
2023-07-05,BSE,848.8,,50.14,845.92,1304,849.4,47.27
2023-07-05,NSE,28980.09,2651.74,2610.2,29021.63,1632,,
2023-07-06,BSE,842.96,,49.04,850.44,1302,853.9,56.15
2023-07-06,NSE,29021.45,2722.17,2765.22,28978.4,1630,,
2023-07-07,NSE,28978.31,2768.17,2295.92,29450.57,1629,,
2023-07-10,BSE,843.19,,52.25,844.31,1297,848.32,54.03
2023-07-10,NSE,29450.33,2673.4,2048.82,30074.9,1627,,
2023-07-11,BSE,841.6,,39.48,856.84,1295,860.55,54.28
2023-07-11,NSE,30074.71,2404.22,2554.3,29924.63,1629,,
2023-07-12,BSE,853.33,,53.22,842.56,1289,846.26,42.39
2023-07-12,NSE,29924.47,2904.46,2310.13,30518.8,1628,,
2023-07-13,BSE,839.31,,47.58,852.97,1297,857.3,60.01
2023-07-13,NSE,30518.64,2920.82,2641.65,30797.8,1626,,
2023-07-14,BSE,849.88,,57.29,861.37,1303,865.72,69.08
2023-07-14,NSE,30797.55,2981.94,3341.35,30438.14,1625,,
2023-07-17,NSE,30437.52,3840.36,3411.85,30866.03,1623,,
2023-07-18,BSE,838.29,,98.96,873.01,1305,877.22,133.13
2023-07-18,NSE,30865.61,3504.45,2808.55,31561.51,1627,,
2023-07-19,NSE,31561.37,3460.71,3074.86,31947.22,1625,,
2023-07-20,NSE,31947.05,3289.77,3729.65,31507.17,1623,,
2023-07-21,NSE,31506.63,3832.19,3543.88,31794.94,1630,,
2023-07-24,BSE,871.52,,87.97,884.73,1317,884.37,99.82
2023-07-24,NSE,31794.81,3520.96,3335.75,31980.02,1631,,
2023-07-25,NSE,31979.76,3352.51,3233.29,32098.98,1629,,
2023-07-26,NSE,32098.62,3461.69,3261.43,32298.88,1632,,
2023-07-27,NSE,32298.69,3641.96,2987.79,32952.86,1634,,
2023-07-28,NSE,32952.3,3603.9,3551.84,33004.37,1631,,
2023-07-31,NSE,33002.79,3533.66,3681.72,32854.74,1630,,
2023-08-02,BSE,923.55,,58.33,965.74,1319,965.73,100.14
2023-08-03,BSE,962.34,,55.27,986.21,1322,986.21,79.15
2023-08-04,NSE,34520.24,2929.82,2792.89,34657.17,1644,,
2023-08-07,BSE,1017.16,,69.53,1015.97,1327,1015.96,67.06
2023-08-07,NSE,34656.95,2606.43,2512.56,34750.82,1645,,
2023-08-08,NSE,34750.67,2752.97,2437.91,35065.74,1643,,
2023-08-09,BSE,1018.28,,44.08,1031.46,1330,1031.46,56.14
2023-08-09,NSE,35064.49,2626.11,2421.27,35269.32,1639,,
2023-08-10,BSE,1028.18,,50.17,1024.53,1328,1024.52,44.85
2023-08-10,NSE,35265.83,2924.9,2302.75,35887.98,1639,,
2023-08-11,BSE,1020.09,,39.15,1040.28,1337,1040.27,58.06
2023-08-11,NSE,35887.7,2803.68,2551.61,36139.77,1640,,
2023-08-14,BSE,1036.95,,53.58,1035.52,1340,1035.51,51.6
2023-08-14,NSE,36139.72,2284.95,2197.17,36227.5,1638,,
2023-08-16,BSE,993.84,,45.33,999.84,1332,999.84,50.49
2023-08-16,NSE,36227.5,2378.22,1976.54,36629.18,1635,,
2023-08-17,NSE,36629.04,2430.82,2351.52,36708.34,1642,,
2023-08-18,NSE,36708.27,2260.86,2361.41,36607.72,1644,,
2023-08-21,BSE,1045.7,,51.11,1050.55,1346,1050.54,54.28
2023-08-21,NSE,36607.7,2123.91,2182.3,36549.32,1647,,
2023-08-22,NSE,36549.31,2463.39,2342.1,36670.6,1644,,
2023-08-23,NSE,36670.38,2933.0,2880.97,36722.41,1640,,
2023-08-24,BSE,1044.38,,60.33,1035.68,1336,1035.68,49.83
2023-08-24,NSE,36718.47,3250.75,2550.02,37419.21,1639,,
2023-08-25,NSE,37419.21,2583.97,2195.63,37807.55,1637,,
2023-08-28,BSE,1050.86,,43.2,1058.96,1332,1058.96,49.88
2023-08-28,NSE,37807.22,2352.53,2186.19,37973.56,1637,,
2023-08-29,BSE,1055.55,,41.56,1075.49,1333,1075.49,61.3
2023-08-29,NSE,37973.47,2664.93,2579.19,38059.21,1640,,
2023-08-30,BSE,1071.59,,45.74,1075.7,1336,1075.7,48.3
2023-08-30,NSE,38059.08,2881.17,2731.79,38208.47,1640,,
2023-08-31,BSE,1070.73,,61.63,1072.11,1338,1072.1,61.1
2023-08-31,NSE,38207.45,2903.8,2722.45,38388.8,1644,,
2023-09-01,NSE,38388.36,3525.34,3845.08,38068.63,1646,,
2023-09-04,BSE,1054.93,,76.5,1060.38,1335,1060.38,81.12
2023-09-04,NSE,38068.38,4229.11,3756.92,38540.57,1645,,
2023-09-05,NSE,38540.04,3929.51,3620.41,38849.14,1645,,
2023-09-06,BSE,1072.54,,76.69,1082.07,1332,1082.07,85.53
2023-09-06,NSE,38848.28,3499.17,3003.91,39343.54,1649,,
2023-09-07,BSE,1079.25,,63.3,1089.46,1330,1089.45,72.91
2023-09-07,NSE,39343.3,3390.52,3267.37,39466.45,1648,,
2023-09-08,BSE,1085.45,,63.66,1106.52,1331,1106.15,83.45
2023-09-08,NSE,39223.94,4018.98,4233.03,39009.89,1644,,
2023-09-11,BSE,1102.27,,98.52,1102.41,1334,1102.41,95.19
2023-09-11,NSE,39239.44,4249.74,4310.7,39178.47,1654,,
2023-09-12,BSE,1098.69,,92.62,1101.46,1334,1101.46,93.07
2023-09-12,NSE,39178.25,4549.45,3930.12,39797.58,1656,,
2023-09-13,BSE,1095.0,,79.91,1128.15,1338,1128.14,111.65
2023-09-13,NSE,39796.95,3163.1,3159.0,39801.06,1654,,
2023-09-14,BSE,1124.03,,65.48,1121.56,1338,1121.55,61.71
2023-09-14,NSE,39800.46,3162.52,3169.31,39793.67,1656,,
2023-09-15,BSE,1118.35,,68.72,1117.01,1342,1117.0,67.46
2023-09-15,NSE,39793.48,3445.1,3485.26,39753.32,1655,,
2023-09-18,BSE,1111.42,,64.29,1127.74,1338,1127.73,77.01
2023-09-18,NSE,39746.86,3305.98,2892.5,40160.35,1654,,
2023-09-20,BSE,1123.25,,63.95,1136.24,1338,1136.2,75.14
2023-09-20,NSE,40160.12,2950.84,2385.88,40725.08,1651,,
2023-09-21,NSE,40724.85,2508.78,2060.99,41172.64,1655,,
2023-09-22,BSE,1142.46,,44.14,1160.5,1344,1160.5,62.02
2023-09-22,NSE,41172.52,2272.23,2244.47,41200.29,1657,,
2023-09-25,BSE,1157.15,,43.16,1161.86,1342,1161.85,46.59
2023-09-25,NSE,41199.84,2265.95,2132.86,41332.93,1656,,
2023-09-26,NSE,41332.63,2152.55,2031.06,41454.12,1656,,
2023-09-27,NSE,41438.31,2219.36,2227.76,41429.91,1659,,
2023-09-28,NSE,41445.24,2655.58,2150.96,41949.86,1662,,
2023-09-29,NSE,41949.67,2244.21,2223.73,41970.14,1661,,
2023-10-03,NSE,41970.14,2590.68,2522.31,42038.52,1672,,
2023-10-04,BSE,1158.89,,45.04,1163.99,1328,1163.89,49.53
2023-10-04,NSE,42038.08,2980.76,2439.78,42579.06,1672,,
2023-10-05,BSE,1160.83,,50.1,1170.74,1331,1170.73,59.01
2023-10-05,NSE,42579.01,2313.07,2194.52,42697.56,1673,,
2023-10-06,BSE,1167.72,,39.55,1170.43,1325,1170.42,41.13
2023-10-06,NSE,42697.27,2316.76,2479.63,42534.4,1671,,
2023-10-09,NSE,42534.17,2255.15,2198.85,42590.46,1665,,
2023-10-10,BSE,1148.57,,42.89,1146.55,1327,1146.41,39.97
2023-10-10,NSE,42590.24,2266.1,2412.45,42443.89,1664,,
2023-10-11,BSE,1143.72,,47.86,1136.64,1325,1136.54,39.05
2023-10-11,NSE,42443.8,2745.19,2512.2,42676.79,1668,,
2023-10-12,BSE,1133.44,,56.33,1133.6,1327,1133.48,55.45
2023-10-12,NSE,42676.46,2703.83,2405.53,42974.77,1670,,
2023-10-13,BSE,1130.74,,46.07,1133.01,1336,1132.84,46.54
2023-10-13,NSE,42972.74,2809.43,2688.44,43093.73,1666,,
2023-10-16,NSE,43093.19,2789.92,2633.63,43249.49,1671,,
2023-10-17,BSE,1120.39,,45.98,1132.39,1332,1132.4,55.99
2023-10-17,NSE,43248.97,2929.35,2684.5,43493.82,1676,,
2023-10-18,BSE,1129.04,,59.59,1123.77,1335,1123.75,52.82
2023-10-18,NSE,43493.74,2947.4,2450.09,43991.05,1679,,
2023-10-19,NSE,43990.6,2410.52,2142.17,44258.95,1680,,
2023-10-20,BSE,1144.33,,40.84,1198.14,1344,1198.16,92.64
2023-10-20,NSE,44257.03,2536.73,2392.43,44401.33,1678,,
2023-10-23,NSE,44402.8,2346.5,2711.31,44037.99,1678,,
2023-10-25,BSE,1197.72,,55.0,1193.93,1337,1193.72,50.33
2023-10-25,NSE,44036.86,1875.5,2209.67,43702.69,1676,,
2023-10-26,NSE,43702.54,1963.0,2048.39,43617.15,1679,,
2023-10-27,NSE,43545.78,2158.79,2077.56,43627.0,1674,,
2023-10-30,NSE,43626.78,1877.64,1797.37,43707.05,1672,,
2023-10-31,NSE,43706.99,2003.18,1799.65,43910.52,1673,,
2023-11-01,BSE,1179.64,,28.65,1188.23,1332,1188.21,36.02
2023-11-01,NSE,43910.42,1975.04,1776.11,44109.35,1680,,
2023-11-02,BSE,1185.15,,29.51,1193.99,1341,1193.97,36.68
2023-11-02,NSE,44109.35,2224.23,2234.77,44098.8,1680,,
2023-11-03,NSE,44098.59,2390.78,2487.21,44002.15,1680,,
2023-11-06,BSE,1186.63,,44.58,1188.32,1343,1188.31,45.1
2023-11-06,NSE,43968.19,2701.83,2603.42,44066.6,1681,,
2023-11-07,NSE,44066.48,2774.8,2439.13,44402.15,1687,,
2023-11-08,NSE,44401.67,2741.69,2542.88,44600.47,1682,,
2023-11-09,NSE,44600.16,2764.73,2456.53,44908.36,1688,,
2023-11-10,BSE,1162.07,,41.74,1171.85,1347,1171.84,50.18
2023-11-10,NSE,44908.04,2320.6,2346.33,44882.3,1690,,
2023-11-12,BSE,1169.03,,46.82,1160.8,1350,1160.79,37.45
2023-11-12,NSE,44882.3,1054.43,1072.21,44864.52,1685,,
2023-11-13,BSE,1161.24,,23.26,1157.48,1353,1157.47,20.22
2023-11-13,NSE,44864.38,2786.71,2513.44,45137.65,1691,,
2023-11-15,BSE,1151.22,,55.54,1155.15,1350,1155.13,56.43
2023-11-15,NSE,45136.82,3303.24,3441.06,44999.0,1692,,
2023-11-16,BSE,1151.23,,66.22,1154.56,1350,1154.55,66.03
2023-11-16,NSE,44998.71,3247.11,3511.68,44734.13,1697,,
2023-11-17,BSE,1150.32,,69.16,1150.3,1348,1150.29,66.22
2023-11-17,NSE,44733.51,3707.81,3268.64,45172.68,1692,,
2023-11-20,BSE,1144.59,,60.03,1146.51,1352,1146.5,61.83
2023-11-20,NSE,45172.51,2939.17,2528.25,45583.43,1690,,
2023-11-21,BSE,1141.13,,43.47,1157.34,1356,1157.33,57.47
2023-11-21,NSE,45583.14,2892.82,2757.85,45718.12,1691,,
2023-11-22,BSE,1153.93,,51.23,1154.55,1355,1154.54,51.18
2023-11-22,NSE,45718.04,2778.33,2461.87,46034.5,1694,,
2023-11-23,BSE,1150.36,,49.01,1158.3,1355,1158.28,54.82
2023-11-23,NSE,46034.15,2649.38,2429.18,46254.35,1698,,
2023-11-24,BSE,1155.08,,48.83,1156.87,1361,1156.86,49.74
2023-11-24,NSE,46254.11,2756.4,2982.97,46027.54,1699,,
2023-11-28,NSE,46027.03,2909.11,3025.77,45910.36,1699,,
2023-11-29,NSE,45910.0,3254.37,3394.53,45769.85,1695,,
2023-11-30,BSE,1146.83,,68.93,1141.53,1367,1141.52,61.39
2023-11-30,NSE,45755.02,3664.43,4223.81,45195.64,1696,,
2023-12-01,BSE,1136.97,,84.91,1117.12,1361,1117.1,64.26
2023-12-01,NSE,45194.57,4238.2,4711.82,44720.95,1703,,
2023-12-04,BSE,1112.69,,84.23,1112.34,1358,1112.32,82.81
2023-12-04,NSE,44721.35,5059.77,5567.0,44214.13,1697,,
2023-12-05,NSE,44213.75,4878.63,4541.13,44551.24,1699,,
2023-12-06,NSE,44551.05,5286.97,4966.94,44871.08,1695,,
2023-12-07,BSE,1104.5,,95.44,1127.48,1366,1127.46,115.76
2023-12-07,NSE,44870.51,5062.87,4183.38,45750.0,1700,,
2023-12-08,BSE,1123.35,,88.48,1134.01,1370,1133.99,98.07
2023-12-08,NSE,45749.64,4720.53,4377.11,46093.06,1701,,
2023-12-11,BSE,1125.44,,72.46,1165.86,1372,1165.85,111.88
2023-12-11,NSE,46092.91,4114.28,4022.58,46184.61,1698,,
2023-12-12,BSE,1161.41,,78.97,1166.65,1371,1166.64,83.93
2023-12-12,NSE,46184.26,4569.37,3702.59,47051.03,1702,,
2023-12-13,BSE,1161.68,,77.7,1193.9,1370,1193.91,106.57
2023-12-13,NSE,47050.86,4220.94,3734.06,47537.74,1700,,
2023-12-14,BSE,1190.39,,77.47,1199.43,1368,1199.44,83.08
2023-12-14,NSE,47492.65,5663.12,5622.63,47533.14,1697,,
2023-12-15,BSE,1195.22,,103.13,1192.33,1372,1192.32,96.91
2023-12-15,NSE,47525.14,5428.43,5687.31,47266.26,1700,,
2023-12-18,BSE,1183.34,,103.38,1174.39,1371,1174.38,91.47
2023-12-18,NSE,47265.69,5187.51,4412.14,48041.05,1705,,
2023-12-19,BSE,1170.03,,78.77,1212.55,1369,1212.54,119.9
2023-12-19,NSE,48040.92,5000.38,4487.27,48554.03,1706,,
2023-12-20,BSE,1206.52,,87.43,1216.18,1371,1216.17,95.62
2023-12-20,NSE,48547.16,6179.42,5685.27,49041.31,1710,,
2023-12-21,BSE,1211.1,,93.56,1273.39,1374,1273.39,154.42
2023-12-21,NSE,49041.18,3883.04,3644.13,49280.08,1709,,
2023-12-22,BSE,1268.74,,76.31,1275.65,1373,1275.64,81.3
2023-12-22,NSE,49279.93,3889.34,3784.69,49384.58,1708,,
2023-12-26,BSE,1270.02,,62.76,1345.55,1376,1345.55,137.63
2023-12-26,NSE,49384.47,4018.17,3685.11,49717.53,1712,,
2023-12-27,BSE,1340.65,,93.82,1337.32,1372,1337.32,89.33
2023-12-27,NSE,49717.5,4124.93,3980.3,49862.13,1716,,
2023-12-28,BSE,1332.24,,72.0,1332.86,1367,1332.86,70.67
2023-12-28,NSE,49862.1,4546.38,4584.71,49823.77,1717,,
2023-12-29,BSE,1327.98,,80.95,1329.37,1368,1329.36,80.77
2023-12-29,NSE,49823.56,4751.66,4885.04,49690.18,1713,,
2024-01-01,BSE,1325.1,,78.24,1336.99,1372,1336.98,88.26
2024-01-01,NSE,49690.08,4708.36,4354.26,50044.18,1716,,
2024-01-02,BSE,1330.68,,76.56,1346.46,1370,1346.46,88.57
2024-01-02,NSE,50044.1,5043.2,4380.85,50706.45,1722,,
2024-01-03,BSE,1339.71,,73.62,1359.77,1372,1359.76,91.87
2024-01-03,NSE,50706.24,5278.72,4659.11,51325.85,1723,,
2024-01-04,BSE,1354.58,,87.06,1369.55,1377,1369.55,99.56
2024-01-04,NSE,51325.69,5416.55,5375.58,51366.65,1729,,
2024-01-05,BSE,1357.17,,99.07,1363.93,1380,1363.93,104.53
2024-01-05,NSE,51366.6,5288.96,4798.11,51857.45,1730,,
2024-01-08,BSE,1354.24,,85.2,1365.47,1374,1365.47,96.85
2024-01-08,NSE,51857.37,4418.81,3924.15,52352.03,1731,,
2024-01-09,BSE,1359.21,,72.37,1388.78,1372,1388.78,97.25
2024-01-09,NSE,52352.03,4173.73,3774.25,52751.51,1736,,
2024-01-10,NSE,52751.28,4275.18,4343.81,52682.65,1740,,
2024-01-11,BSE,1382.07,,80.28,1382.04,1379,1382.03,76.08
2024-01-11,NSE,52682.43,5108.77,4797.89,52993.31,1739,,
2024-01-12,BSE,1372.41,,87.2,1372.8,1387,1372.8,83.48
2024-01-12,NSE,52992.87,4994.49,5372.69,52614.67,1739,,
2024-01-15,BSE,1361.65,,87.66,1412.94,1386,1412.93,135.49
2024-01-15,NSE,52613.52,5800.29,5305.07,53108.73,1744,,
2024-01-16,BSE,1399.63,,103.21,1416.35,1391,1416.34,117.72
2024-01-16,NSE,53108.57,5688.2,5224.11,53572.66,1747,,
2024-01-17,NSE,53572.14,5511.97,4039.62,55044.49,1746,,
2024-01-18,NSE,55039.73,4500.61,3871.61,55668.73,1743,,
2024-01-19,NSE,55673.08,5178.09,5418.02,55433.15,1741,,
2024-01-20,BSE,1485.77,,103.28,1512.16,1396,1512.14,128.04
2024-01-20,NSE,55433.15,5150.65,4449.85,56133.96,1739,,
2024-01-23,BSE,1505.97,,87.35,1524.48,1399,1524.47,102.86
2024-01-23,NSE,56133.43,5589.14,5060.43,56662.15,1738,,
2024-01-24,BSE,1514.48,,99.87,1557.43,1397,1557.42,140.86
2024-01-24,NSE,56661.27,4517.98,4710.14,56469.11,1737,,
2024-01-25,BSE,1550.5,,94.36,1571.06,1398,1571.06,113.02
2024-01-25,NSE,56467.27,4559.41,4637.19,56389.49,1737,,
2024-01-29,BSE,1562.73,,83.38,1568.76,1399,1568.76,88.05
2024-01-29,NSE,56389.07,5013.26,5934.69,55467.63,1742,,
2024-01-30,BSE,1554.95,,100.36,1545.64,1400,1545.63,88.2
2024-01-30,NSE,55457.26,5348.8,4648.67,56157.39,1745,,
2024-01-31,BSE,1536.37,,76.64,1585.47,1398,1585.47,121.31
2024-01-31,NSE,56154.92,4610.73,5333.38,55432.28,1747,,
2024-02-01,BSE,1575.67,,91.99,1585.45,1400,1585.44,98.51
2024-02-01,NSE,55431.89,5376.12,5127.05,55680.96,1753,,
2024-02-02,BSE,1575.4,,96.18,1572.78,1399,1572.78,90.22
2024-02-02,NSE,55465.51,6755.49,6603.72,55617.29,1755,,
2024-02-05,BSE,1561.95,,120.13,1571.88,1404,1571.87,126.79
2024-02-05,NSE,55616.84,7615.67,7060.45,56172.06,1753,,
2024-02-06,BSE,1555.44,,140.8,1596.42,1397,1596.41,175.78
2024-02-06,NSE,56376.17,5988.62,5764.26,56600.54,1746,,
2024-02-07,BSE,1580.97,,103.95,1599.96,1406,1599.95,119.92
2024-02-07,NSE,56599.97,6002.24,5199.98,57402.22,1746,,
2024-02-08,BSE,1588.31,,72.44,1621.55,1408,1621.54,102.41
2024-02-08,NSE,57401.61,6278.41,5309.72,58370.3,1749,,
2024-02-09,BSE,1610.05,,95.89,1648.59,1413,1648.59,130.09
2024-02-09,NSE,58370.3,4990.47,5392.56,57968.21,1750,,
2024-02-12,BSE,1639.15,,89.95,1659.65,1407,1659.64,108.13
2024-02-12,NSE,57964.76,4222.23,4420.78,57766.21,1754,,
2024-02-13,BSE,1651.35,,93.23,1651.81,1409,1651.8,92.08
2024-02-13,NSE,57765.23,3176.62,3569.62,57372.23,1748,,
2024-02-14,BSE,1643.85,,71.42,1629.13,1406,1629.13,55.32
2024-02-14,NSE,57371.87,3786.25,3614.03,57544.09,1751,,
2024-02-15,BSE,1621.97,,58.29,1660.7,1407,1660.69,96.22
2024-02-15,NSE,57541.66,4738.54,4429.16,57851.04,1756,,
2024-02-16,BSE,1652.92,,199.59,1637.87,1414,1637.86,182.59
2024-02-16,NSE,57850.74,4834.54,4999.31,57685.98,1754,,
2024-02-19,BSE,1628.82,,100.58,1608.75,1412,1608.74,78.35
2024-02-19,NSE,57685.69,4215.23,3114.04,58786.88,1748,,
2024-02-20,NSE,58786.63,3807.51,3614.89,58979.24,1743,,
2024-02-21,BSE,1630.7,,68.24,1620.82,1405,1620.81,57.19
2024-02-21,NSE,58978.62,4210.06,3913.44,59275.24,1741,,
2024-02-22,BSE,1611.61,,60.56,1647.83,1406,1647.83,93.7
2024-02-22,NSE,59274.82,3646.59,3604.84,59316.57,1741,,
2024-02-23,NSE,59316.22,4301.29,4456.22,59161.3,1742,,
2024-02-26,BSE,1695.03,,78.65,1708.17,1403,1708.16,88.85
2024-02-26,NSE,59160.92,3725.82,3367.13,59519.61,1740,,
2024-02-27,BSE,1700.27,,59.92,1708.87,1407,1708.86,65.72
2024-02-27,NSE,59519.43,3492.06,3356.23,59655.26,1744,,
2024-02-28,NSE,59655.03,3631.1,3408.44,59877.7,1742,,
2024-02-29,BSE,1705.11,,84.04,1686.97,1416,1686.96,66.69
2024-02-29,NSE,59871.67,2702.52,2757.77,59816.43,1740,,
2024-03-01,BSE,1681.49,,42.81,1691.93,1410,1691.92,51.54
2024-03-01,NSE,59816.09,3368.24,3781.67,59402.66,1741,,
2024-03-02,BSE,1677.81,,57.44,1671.79,1403,1671.78,50.92
2024-03-02,NSE,59402.66,1214.33,1207.0,59409.98,1741,,
2024-03-04,BSE,1669.6,,15.04,1666.87,1402,1666.86,12.47
2024-03-04,NSE,59409.87,3762.96,3959.67,59213.17,1744,,
2024-03-05,NSE,59211.07,3861.42,3653.36,59419.13,1748,,
2024-03-06,NSE,59418.7,3749.51,3808.61,59359.6,1753,,
2024-03-07,BSE,1683.48,,78.91,1711.98,1407,1711.97,104.64
2024-03-07,NSE,59359.33,3643.06,3898.16,59104.23,1753,,
2024-03-11,BSE,1969.7,,146.3,1948.49,458,22.23,124.43
2024-03-11,NSE,59103.94,3239.66,3291.66,59051.94,1754,,
2024-03-12,BSE,2677.27,,183.47,2675.34,1462,2675.34,180.66
2024-03-12,NSE,59051.65,2857.38,3223.91,58685.12,1754,,
2024-03-13,BSE,2670.71,,156.22,2655.53,1461,2655.52,139.06
2024-03-13,NSE,58684.3,3266.31,4691.61,57259.0,1755,,
2024-03-14,BSE,2649.05,,211.11,2628.02,1465,2628.01,186.9
2024-03-14,NSE,57258.9,3066.8,3320.64,57005.06,1754,,
2024-03-15,BSE,2618.67,,181.78,2593.6,1466,2593.6,152.26
2024-03-15,NSE,57004.79,2782.52,3226.99,56560.32,1755,,
2024-03-18,BSE,2587.18,,212.48,2602.24,1459,2602.23,224.15
2024-03-18,NSE,56559.86,2478.25,2397.43,56640.67,1758,,
2024-03-19,NSE,56640.37,2455.76,2396.75,56699.37,1762,,
2024-03-20,NSE,56696.72,2315.83,2393.25,56619.31,1760,,
2024-03-21,BSE,2633.61,,123.14,2607.71,1461,2607.7,96.91
2024-03-21,NSE,56618.79,2678.99,3141.31,56156.47,1759,,
2024-03-22,BSE,2602.3,,129.14,2616.08,1459,2616.07,141.99
2024-03-22,NSE,55470.45,3134.14,3532.47,55072.12,1758,,
2024-03-26,NSE,55753.03,3164.2,3172.84,55744.39,1755,,
2024-03-27,NSE,55744.14,4014.83,4004.62,55754.35,1755,,
2024-03-28,BSE,2550.24,,184.09,2604.58,1455,2604.57,237.32
2024-03-28,NSE,55753.95,3391.22,4642.26,54502.91,1758,,
2024-04-01,BSE,2592.81,,237.19,2578.27,1457,2578.27,220.65
2024-04-01,NSE,54502.82,4070.91,3328.03,55245.7,1764,,
2024-04-02,NSE,55245.26,4952.31,4310.76,55886.82,1767,,
2024-04-03,BSE,2588.31,,249.09,2583.92,1453,2583.91,244.64
2024-04-03,NSE,55885.74,5403.88,4703.22,56586.41,1764,,
2024-04-04,BSE,2577.09,,185.1,2645.92,1453,2645.91,252.07
2024-04-04,NSE,56586.07,5095.68,4013.11,57668.64,1760,,
2024-04-05,NSE,57667.94,4457.57,4072.1,58053.42,1760,,
2024-04-08,NSE,58052.66,4869.17,4257.67,58664.16,1758,,
2024-04-09,BSE,2662.18,,198.06,2699.07,1449,2699.06,231.82
2024-04-09,NSE,58663.34,4574.57,3160.05,60077.86,1756,,
2024-04-10,BSE,2695.37,,99.52,2751.61,1449,2751.6,153.77
2024-04-10,NSE,60077.48,4460.22,4917.1,59620.6,1763,,
2024-04-12,BSE,2744.03,,236.43,2713.96,1453,2713.95,204.69
2024-04-12,NSE,59620.12,4976.64,4055.68,60541.08,1763,,
2024-04-15,NSE,60540.52,4341.75,4110.66,60771.61,1767,,
2024-04-16,BSE,2766.15,,205.9,2749.82,1453,2749.81,186.95
2024-04-16,NSE,60771.08,3740.28,3286.0,61225.36,1772,,
2024-04-18,NSE,61225.16,4465.22,3612.97,62077.41,1768,,
2024-04-19,NSE,62077.21,3322.41,3688.17,61711.45,1768,,
2024-04-22,NSE,61711.18,4071.83,3630.11,62152.9,1765,,
2024-04-23,NSE,62049.71,4943.74,4260.31,62733.15,1764,,
2024-04-24,BSE,2792.55,,198.31,2811.73,1459,2811.72,213.62
2024-04-24,NSE,62732.86,5147.86,4835.87,63044.84,1763,,
2024-04-25,BSE,2799.63,,205.02,2803.53,1468,2803.52,211.3
2024-04-25,NSE,63044.64,5795.92,5068.64,63771.92,1761,,
2024-04-26,BSE,2796.97,,248.58,2992.69,1464,2992.68,441.9
2024-04-26,NSE,63771.29,6244.2,6012.21,64003.28,1763,,
2024-04-29,BSE,2986.0,,341.71,2906.9,1458,2906.89,261.91
2024-04-29,NSE,64002.47,5557.29,4846.45,64713.31,1765,,
2024-04-30,BSE,2898.88,,214.37,2972.1,1457,2972.09,286.34
2024-04-30,NSE,64712.5,5605.87,6131.32,64187.06,1772,,
2024-05-02,BSE,2963.63,,230.15,2964.46,1458,2964.46,223.19
2024-05-02,NSE,64183.2,5275.24,5362.37,64096.08,1778,,
2024-05-03,BSE,2955.22,,208.41,2954.48,1460,2954.48,205.94
2024-05-03,NSE,64095.03,6022.71,4878.37,65239.37,1782,,
2024-05-06,BSE,2948.18,,234.46,2989.33,1460,2989.32,273.65
2024-05-06,NSE,65239.05,4657.5,4063.9,65832.64,1782,,
2024-05-07,BSE,2981.14,,157.81,3031.08,1463,3031.08,206.0
2024-05-07,NSE,65832.18,4337.25,3807.21,66362.22,1782,,
2024-05-08,BSE,3023.59,,156.49,3051.41,1467,3051.4,180.94
2024-05-08,NSE,66361.9,3428.67,3549.84,66240.72,1776,,
2024-05-09,BSE,3043.35,,128.23,3016.59,1461,3016.59,100.73
2024-05-09,NSE,66240.37,3952.83,3481.42,66711.78,1780,,
2024-05-10,BSE,3009.02,,131.4,3052.63,1464,3052.62,173.77
2024-05-10,NSE,66711.4,2665.42,3287.73,66089.09,1782,,
2024-05-13,BSE,3041.28,,126.34,3008.03,1459,3008.03,92.34
2024-05-13,NSE,66088.92,3222.63,3455.06,65856.48,1784,,
2024-05-14,BSE,3002.0,,114.92,2989.41,1461,2989.41,101.13
2024-05-14,NSE,65856.24,3827.51,3788.15,65895.6,1782,,
2024-05-15,BSE,2980.51,,111.49,2969.3,1466,2969.3,96.96
2024-05-15,NSE,65895.4,4236.77,3575.69,66556.48,1783,,
